leadId,companyName,region,city,category,sito_storico,sito_nuovo,identity,verdict_storico,nuovo_risultato,compagnia,numero_polizza,decorrenza,scadenza,massimale,documento,link,estratto,fonte,conflitti,errori,motivazione,content_hash,reviewer,reviewed_at,entity_correct,website_correct,document_correct,dates_correct,verdict_correct,false_positive,false_negative,notes
cmqpvp8pa00ky109jfrq0v8ee,Ospedale GIOVANNI XXIII,Veneto,Zero Branco,Ospedale,https://www.giovanni23.it/?utm_source=google&utm_medium=organic&utm_campaign=gmb,https://www.giovanni23.it/?utm_source=google&utm_medium=organic&utm_campaign=gmb,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,Generali Italia,umero,,,,https://www.giovanni23.it/informazioni-utili/legge-gelli/,https://www.giovanni23.it/informazioni-utili/legge-gelli/,"[V:PUB] Polizza RC certificata in sezione Amministrazione Trasparente (HTML). bili esterni del trattamentolegge 8 Marzo 2017 n. 24 (Legge Gelli-Bianco)Legge 231/2001Whistleblowing – D.Lgs. 24/2023Amministrazione trasparenteDomande e risposteDisclaimerContattiNumeri principaliDove siamoLavora con noiSuggerimenti e rec — [FONTI: sito web (136 pagine: /, /modulistica) · fonte polizza HTML: https://ww",snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqpivhmn00eb109j42ygg43b,Ospedale Riabilitativo di Alta Specializzazione di Motta di Livenza,Veneto,Motta di Livenza,Ospedale,http://www.ospedalemotta.it/,http://www.ospedalemotta.it/,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,Revo,,,,,https://www.ospedalemotta.it/polizza-assicurativa,https://www.ospedalemotta.it/polizza-assicurativa,"[V:PUB] Polizza RC certificata in sezione Amministrazione Trasparente (HTML). 7 spt=47247 method=GET request=https://www.ospedalemotta.it/polizza-assicurativa msg=Disallow Illegal URL. cn1=25610501 cn2=4851635 cs1=waf_prof_www cs2=PPE0 cs3=AAA7hFs7ajsScQAAAAAAADsF_eJeo7tmoKYPOwUaA554QBGNN1UhOfEdgB-pbgHSOw== cs4=ALERT — [FONTI: sito web (198 pagine, sezione Trasparenza letta: /, /area-trasparenza) ",snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqpft9id00c9109jua6hmw09,Ospedale di Montagnana,Veneto,Montagnana,Ospedale,https://www.montagnana.it/,https://www.montagnana.it/,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,,,,,,https://www.chiarini.com/assicurazione-struttura-sanitaria-medico-legge-gelli-bianco,https://www.chiarini.com/assicurazione-struttura-sanitaria-medico-legge-gelli-bianco,[V:PUB] Polizza trovata su portale regionale/ASL; sito web non raggiungibile. [Portale istituzionale: https://www.chiarini.com/assicurazione-struttura-sanitaria-medico-legge-gelli-bianco] Polizza RC pubblicata sul sito ma scaduta da 3378 giorni. Art. 10 L. 24/2017 richiede pubblicazione aggiornata — irregolarità normativa. — [FONTI: portali regionali/ASL (7 ricerche: https://www.chiarini.com/assic,snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqpu1p5500kn109jzxnaxrm4,Ospedale di Vittorio Veneto - ULSS 2 Marca Trevigiana,Veneto,Vittorio Veneto,Policlinico,https://www.aulss2.veneto.it/Ospedale-Vittorio-Veneto,https://www.aulss2.veneto.it/Ospedale-Vittorio-Veneto,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,Autoassicurazione / gestione diretta del rischio,,,,,https://www.aulss2.veneto.it/alletra/2B294D332B29273649432C2F26414F44200A,https://www.aulss2.veneto.it/alletra/2B294D332B29273649432C2F26414F44200A,"[V:PUB] Polizza RC rilevata via ricerca web indicizzata (sito blocca IP server Hetzner/WAF). armente in vigore alla data del presente appalto, specifica polizza assicurativa di RCT/O (Responsabilità Civile verso Terzi e verso prestatori d’Opera), avente per oggetto analoga attività del presente appalto, e riportando espresso richia — [FONTI: Google Maps (sito e telefono struttura) · ricerca contat",snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqpridw200jm109jgmejblo3,OsteoEasy | Gestionale Fisioterapisti e Osteopati,Veneto,Vazzola,Azienda informatica,https://osteoeasy.cloud/,https://osteoeasy.cloud/,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,prima della Data di,,,,,https://www.google.com/maps,https://www.google.com/maps,"[V:PUB] Riferimenti assicurativi su pagina web ma PDF polizza RC non individuato — verifica manuale. uto a rispondere per previsione di legge o di contratto. La responsabilità civile e penale in relazione alle informazioni pubblicate tramite il servizio offerto da Società resta ad esclusivo carico del Cliente; Responsabilità per inadempime — [FONTI: sito web (19 pagine: /, /funzionalita/) · PDF po",snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqpbvsu9008h109jil67b1ue,Poliambulatorio Legnaro,Veneto,Legnaro,Servizio di analisi del sangue,https://hi-techsrl.it/legnaro/,https://hi-techsrl.it/legnaro/,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,,,,,,https://www.chiarini.com/assicurazione-struttura-sanitaria-medico-legge-gelli-bianco,https://www.chiarini.com/assicurazione-struttura-sanitaria-medico-legge-gelli-bianco,[V:PUB] Polizza trovata su portale regionale/ASL; sito web non raggiungibile. [Portale istituzionale: https://www.chiarini.com/assicurazione-struttura-sanitaria-medico-legge-gelli-bianco] Polizza RC pubblicata sul sito ma scaduta da 3378 giorni. Art. 10 L. 24/2017 richiede pubblicazione aggiornata — irregolarità normativa. — [FONTI: portali regionali/ASL (7 ricerche: https://www.chiarini.com/assic,snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqpl16e400fu109jfebvfm3r,Poliambulatorio San Fermo,Veneto,Sant'Urbano,Centro medico,http://www.poliambulatoriosanfermo.it/,http://www.poliambulatoriosanfermo.it/,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,Generali,HC-00MC0N2560,,,,https://www.poliambulatoriosanfermo.it/servizi/allineatori-trasparenti/,https://www.poliambulatoriosanfermo.it/servizi/allineatori-trasparenti/,"[V:PUB] Polizza RC certificata in sezione Amministrazione Trasparente (HTML). ”. Si precisa che il Poliambulatorio San Fermo è coperto da Polizza per Responsabilità Civile verso Terzi (R.C.T.) Compagnia Lloyd’s Insurance Company S.A. polizza n. HC-00MC0N2560 limite di indennizzo aggregato annuo 6000000,00 euro, retro — [FONTI: sito web (77 pagine: /, /) · fonte polizza HTML: https://www.poliambula",snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqpgf39300db109ju8060ufy,Poliambulatorio Ss. Trinità - Sede di Malo,Veneto,Schio,Centro medico,http://www.poliambulatorioschio.it/,http://www.poliambulatorioschio.it/,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,Generali,,,1772236800000,,http://www.poliambulatorioschio.it/note-legali/,http://www.poliambulatorioschio.it/note-legali/,"[V:PUB] Riferimenti assicurativi su pagina web ma PDF polizza RC non individuato — verifica manuale. nali); in ambito assicurativo privato (es. danni coperti da polizza di infortunio o malattia); in ambito di medicina del lavoro (es. danni da infortunio lavorativo o malattia professionale) e in ambito di medicina legale del Servizio Sanita — [FONTI: sito web (152 pagine: /, /note-legali/) · fonte ",snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqphtshy00dq109j9x72fjeo,Policlinico Abano,Veneto,Montegrotto Terme,Policlinico,https://policlinicoabano.it/,https://policlinicoabano.it/,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,AmTrust,RCH00020000277,,,,https://policlinicoabano.it/sito/amministrazione-trasparente,https://policlinicoabano.it/sito/amministrazione-trasparente,"[V:PUB] Polizza RC certificata in sezione Amministrazione Trasparente (HTML). tà professionale degli esercenti le professioni sanitarie”. Polizza in vigore per la Responsabilità civile – AM TRUST CLINICS – n° RCH00020000277 stipulata il 31/12/2024, massimali: A) Responsabilità Civile verso terzi (R.C.T.) – € 5.000.00 — [FONTI: sito web (127 pagine, sezione Trasparenza letta: /, /sito/amministrazio",snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqpetmyq00aw109jbzulaaqo,Rsa Don Loria,Veneto,Oppido Mamertina,Ospedale,https://www.loria.it/,https://www.loria.it/,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,,,,,,https://www.chiarini.com/assicurazione-struttura-sanitaria-medico-legge-gelli-bianco,https://www.chiarini.com/assicurazione-struttura-sanitaria-medico-legge-gelli-bianco,"[V:PUB] Polizza trovata su portale regionale/ASL; sito web non raggiungibile. [Portale istituzionale: https://www.chiarini.com/assicurazione-struttura-sanitaria-medico-legge-gelli-bianco] Assicurazione Struttura Sanitaria e Medico nella Legge Gelli - Avv. Lucia Spadoni. # L’assicurazione della struttura sanitaria e dell’operatore nella legge Gelli-Bianco. 24/2017, meglio conosciuta come **legge Ge",snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqpiaw0z00dz109jw6ioz8p8,STUDIO DI RADIOLOGIA DIAGNOSTICA di IMED Srl,Veneto,Padova,Centro diagnostico,https://www.alliancemedical.it/centri-diagnostici/studio-di-radiologia-diagnostica,https://www.alliancemedical.it/centri-diagnostici/studio-di-radiologia-diagnostica,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,Lloyd's,,,1782777600000,,https://media.alliancemedical.it/assets/Polizza_DVGXON_260011000_LB_742ce05541.pdf,https://media.alliancemedical.it/assets/Polizza_DVGXON_260011000_LB_742ce05541.pdf,[V:PUB] Polizza RC certificata da PDF: https://media.alliancemedical.it/assets/Polizza_DVGXON_260011000_LB_742ce05541.pdf o di contratto: Nome del prodotto: Versione del testo della polizza: DVGXON260011000-LB ALLIANCE MEDICAL DIAGNOSTIC SRL pag. 1 di 27 -- 1 of 27 -- Indice Condizioni di assicurazione .......................................................... — [DOCS: https://media.alliancemedica,snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqpfyypm00co109jqtmuqgai,Tecnomed Verona - Piazza Isolo,Veneto,Mezzane di Sotto,Centro di diagnostica per immagini,http://tecnomedcentridiagnostici.it/,http://tecnomedcentridiagnostici.it/,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,Sara Assicurazioni,Compagnia,,1751241600000,,https://tecnomedcentridiagnostici.it/wp-content/uploads/2024/05/SCHEDA-RIASSUNTIVA.pdf,https://tecnomedcentridiagnostici.it/wp-content/uploads/2024/05/SCHEDA-RIASSUNTIVA.pdf,[V:PUB] Polizza RC certificata da PDF: https://tecnomedcentridiagnostici.it/wp-content/uploads/2024/05/SCHEDA-RIASSUNTIVA.pdf Broker RUI n.B14346 SCHEDA RIASSUNTIVA (non sostituisce la polizza). Contraente/Assicurato Polizza n. Compagnia Ramo M.M.F. s.r.l. 50/50202ZK Sara Assicurazioni R.c.t/o. Durata Decorrenza Scadenza rateo Scadenza polizza 1 ANNUO 30/06/2025 — [DOCS: https://tecnomedcentridiag,snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqpuylvl00kt109je5hewxnp,ULSS 1 Dolomiti - Ospedale di Agordo,Veneto,Agordo,Ospedale,http://www.aulss1.veneto.it/,http://www.aulss1.veneto.it/,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,Generali,,,1786060800000,,http://www.aulss1.veneto.it/trasparenza,http://www.aulss1.veneto.it/trasparenza,"[V:PUB] Polizza RC certificata in sezione Amministrazione Trasparente (HTML). — [FONTI: sito web (6 pagine, sezione Trasparenza letta: /, /modulistica) · fonte polizza HTML: http://www.aulss1.veneto.it/trasparenza · PDF polizza letti 0/0 · Google Maps (sito e telefono struttura)] [Verifica: 2026-06-24 10:16]",snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqpby37r008n109jru8ijz98,Villa Anna,Veneto,Limana,Casa di cura,https://www.clinicavillaanna.com/,https://www.clinicavillaanna.com/,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,di leasing,,,1623369600000,,https://www.clinicavillaanna.com/la-struttura/trasparenza,https://www.clinicavillaanna.com/la-struttura/trasparenza,"[V:PUB] Polizza RC certificata in sezione Amministrazione Trasparente (HTML). — [FONTI: sito web (228 pagine, sezione Trasparenza letta: /, /la-struttura/trasparenza) · fonte polizza HTML: https://www.clinicavillaanna.com/la-struttura/trasparenza · PDF polizza letti 78/78 · Google Maps (sito e telefono struttura)] [Verifica: 2026-06-27 18:57]",snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqo5cef9001waa3vcfes6vw0,CENTRO PRIF Istituto Riabilitativo S.r.l.,Campania,Curti,Centro di riabilitazione,http://www.prif.it/,http://www.prif.it/,PENDING_HUMAN,PUBLISHED,CONFIRMED_DATE_UNKNOWN,AXA,,,,,http://www.prif.it/polizze.php,http://www.prif.it/polizze.php,"[V:PUB] Polizza RC certificata in sezione Amministrazione Trasparente (HTML). va RESPONSABILITA’CIVILE VERSO TERZI E PRESTATORI DI LAVORO Massimale: euro 1.000.000,00 Progetto ABA RESPONSABILITA CIVILE VERSO TERZI Massimale: euro 5.000.000,00 COPERTURA INFORTUNI E MALATTIA OPERATORI ABA Massimale: euro 50.000,00 Parc — [FONTI: sito web (24 pagine: /, /index.php) · fonte polizza HTML: http://www.pr",snapshot+fetch,,,CONFIRMED_DATE_UNKNOWN,cdcd8cb11b9c46b56586fdaac79f303c36acbfb057b56dd855e51d22ac8ff053,,,,,,,,,,
cmqm88tu5000ejc3mmdves99n,Genesis Day Surgery Caserta,Campania,Riardo,Clinica medica,http://www.iatropolis.it/,http://www.iatropolis.it/,PENDING_HUMAN,PUBLISHED,CONFIRMED_DATE_UNKNOWN,AmTrust,RCI00010000451,,,,http://www.iatropolis.it/,http://www.iatropolis.it/,"[V:PUB] Polizza RC certificata in sezione Amministrazione Trasparente (HTML). e ai numeri: 0823/325388 - 335/1053833 Assicurazione per la Responsabilità Civile delle Strutture Sanitarie Private sottoscritta con AMTRUST Istituti Clinici con polizza n. RCI00010000451 Informativa sulla Privacy & Cookie Policy Informativ — [FONTI: sito web (2 pagine: /, /2026/06/in-gravidanza-i-principali-rischi-che.h",snapshot+fetch,,,CONFIRMED_DATE_UNKNOWN,08bb9965a93f4a0224cacca7c813489b145b4cee5fbe69b0dd43f085d9d64b7c,,,,,,,,,,
